Name,Alekhine Defense,Amar Opening,Amazon Attack,Anderssen's Opening,Australian Defense,Barnes Defense,Barnes Opening,Benko Gambit,Benko Gambit Accepted,Benko Gambit Declined,Benoni Defense,Bird Opening,Bishop's Opening,Blackmar-Diemer Gambit,Blackmar-Diemer Gambit Accepted,Blackmar-Diemer Gambit Declined,Blumenfeld Countergambit,Blumenfeld Countergambit Accepted,Bogo-Indian Defense,Borg Defense,Canard Opening,Caro-Kann Defense,Carr Defense,Catalan Opening,Center Game,Clemenz Opening,Colle System,Czech Defense,Danish Gambit,Danish Gambit Accepted,Danish Gambit Declined,Duras Gambit,Dutch Defense,East Indian Defense,Elephant Gambit,English Defense,English Opening,English Orangutan,Englund Gambit,Englund Gambit Declined,Four Knights Game,French Defense,Grob Opening,Grünfeld Defense,Gunderam Defense,Horwitz Defense,Hungarian Opening,Indian Defense,Italian Game,Kangaroo Defense,King's Gambit,King's Gambit Accepted,King's Gambit Declined,King's Indian Attack,King's Indian Defense,King's Knight Opening,King's Pawn Game,Kádas Opening,Lasker Simul Special,Latvian Gambit,Latvian Gambit Accepted,Lion Defense,London System,Marienbad System,Mexican Defense,Mieses Opening,Mikenas Defense,Modern Defense,Montevideo Defense,Neo-Grünfeld Defense,Nimzo-Indian Defense,Nimzo-Larsen Attack,Nimzowitsch Defense,Old Indian Defense,Owen Defense,Paleface Attack,Petrov's Defense,Philidor Defense,Pirc Defense,Polish Defense,Polish Opening,Ponziani Opening,Portuguese Opening,Pseudo Queen's Indian Defense,Pterodactyl Defense,Queen's Gambit,Queen's Gambit Accepted,Queen's Gambit Declined,Queen's Indian Accelerated,Queen's Indian Defense,Queen's Pawn Game,"Queen's Pawn, Mengarini Attack",Rapport-Jobava System,"Rapport-Jobava System, with e6",Rat Defense,Richter-Veresov Attack,Robatsch Defense,Rubinstein Opening,Ruy Lopez,Réti Opening,Saragossa Opening,Scandinavian Defense,Scotch Game,Semi-Slav Defense,Semi-Slav Defense Accepted,Sicilian Defense,Slav Defense,Slav Indian,Sodium Attack,St. George Defense,Tarrasch Defense,Three Knights Opening,Torre Attack,Trompowsky Attack,Valencia Opening,Van Geet Opening,Van't Kruijs Opening,"Vienna Gambit, with Max Lange Defense",Vienna Game,Vulture Defense,Wade Defense,Ware Defense,Ware Opening,Yusupov-Rubinstein System,Zukertort Opening
"Zhigalko, Sergei",0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.52,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.7,0.0,0.4,0.0,0.0,0.0,0.0,2.82,0.0,0.0,0.0,0.0,0.2,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,1.61,0.0,0.0,1.2000000000000002,0.0,0.2,0.0,0.0,0.0,3.4400000000000004,2.23,1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.6,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.21,0.0,0.0,0.2,0.4,0.2,0.0,34.76,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Markowski, Tomasz",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.01,0.0,0.0,0.2,0.0,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.02,0.0,0.0,26.88,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,17.22,0.4,0.0,0.0,0.0,0.0,0.0,26.11,2.4000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,2.41,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.4,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,1.81,0.0,0.0,0.0,0.2,0.0,1.4000000000000001,2.8200000000000003,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.61,3.0300000000000002
"Sakaev, Konstantin",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0.39,3.7399999999999998,0.0,0.0,0.7899999999999999,0.0,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,0.0,0.0,0.0,2.76,0.0,0.0,0.0,0.0,1.8,0.0,6.1,0.0,0.2,0.0,1.98,0.0,1.1800000000000002,0.0,0.0,0.0,0.2,11.64,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.5900000000000001,0.0,0.4,6.1,0.0,0.0,1.19,0.0,0.0,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.95,11.82,0.0,11.02,1.77,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.8,0.2,0.0,0.4,0.0,8.07,0.0,2.19,10.629999999999999,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.0,0.2
"Ciocaltea, Victor",3.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,0.0,0.0,0.0,0.0,0.0,0.0,2.22,0.0,0.0,0.61,0.61,2.25,1.2000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2600000000000002,0.0,0.0,0.61,0.0,0.61,0.0,0.0,0.0,1.21,0.4,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,17.3,0.2,0.0,0.4,0.41,0.0,0.0,41.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0
"Milov, Vadim",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.41,1.42,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4299999999999997,0.0,0.0,0.61,5.67,0.0,0.0,0.0,0.0,0.41,0.0,5.88,0.0,0.61,0.0,0.4,0.0,0.61,0.0,0.0,0.0,0.0,9.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.61,0.0,0.0,0.81,0.0,0.0,27.23,0.41,0.2,1.4100000000000001,0.0,0.0,0.0,0.2,1.4100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.279999999999999,10.16,0.2,0.0,1.82,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4.06,0.0,0.6000000000000001,9.34,0.41,0.0,0.0,0.81,0.0,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
"Andreikin, Dmitry",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.83,0.0,0.0,5.17,0.0,2.6799999999999997,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,1.03,0.21,0.0,0.0,9.719999999999999,0.0,0.0,0.0,1.45,2.71,0.0,3.3,0.0,0.0,0.0,2.27,1.45,0.21,0.0,0.0,0.0,2.88,2.06,0.21,0.0,0.0,0.0,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.6199999999999999,0.0,0.0,3.7199999999999998,0.21,0.0,0.21,0.0,0.0,2.69,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.66,7.6899999999999995,0.0,3.94,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.029999999999999,0.0,0.21,0.41,1.66,1.85,0.0,16.53,3.11,0.0,0.0,0.0,0.0,0.0,1.45,4.12,0.0,0.42,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,2.48
"Bilek, Istvan",0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,1.27,0.0,1.0699999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,15.19,0.0,0.0,0.0,0.0,2.54,0.0,0.84,0.0,0.0,9.45,2.98,0.0,0.0,0.0,0.0,0.0,14.799999999999999,6.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.0,0.0,0.0,0.0,0.6399999999999999,0.0,4.08,2.34,0.0,0.0,0.42,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,2.34,0.0,1.07,1.28,0.0,0.0,0.0,0.43,0.0,0.0,0.0,2.33,1.27,0.0,0.0,1.49,1.27,0.0,9.14,0.84,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.43,0.0,0.0,0.0,7.930000000000001
"Stahlberg, Gideon",0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78,0.42,0.84,0.0,0.0,0.0,0.0,0.0,1.0499999999999998,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,9.66,0.0,0.0,0.0,0.0,1.05,0.0,3.78,0.0,0.21,0.21,2.73,0.0,0.0,0.0,0.0,0.0,0.21,15.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,1.89,10.92,0.0,0.0,0.63,0.0,0.0,0.0,0.21,0.6299999999999999,0.0,0.0,0.0,0.0,0.0,0.21,0.21,2.52,19.11,0.21,4.62,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,3.9899999999999998,0.0,0.42,7.35,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,1.0499999999999998
"Pinter, Jozsef",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,4.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0,0.0,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6399999999999997,0.0,0.0,0.2,2.42,0.0,0.0,0.0,0.0,1.21,0.0,7.53,0.0,0.61,0.0,0.81,0.0,0.41,0.0,0.0,0.0,0.4,11.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.6000000000000001,0.0,0.0,9.79,0.0,0.2,1.01,0.0,0.0,0.2,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0600000000000005,8.959999999999999,0.0,11.809999999999999,1.01,0.0,0.0,0.0,1.02,0.0,0.0,0.0,3.23,0.61,0.0,0.0,0.0,5.28,0.0,3.84,3.65,0.2,0.0,0.0,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,1.22
"Kovacevic, Aleksandar",1.2399999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.04,0.0,0.0,0.0,0.0,10.76,0.0,0.0,0.0,0.0,0.0,0.21,0.6199999999999999,0.0,0.0,0.0,0.0,0.42,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.03,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,2.08,1.87,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,18.89,0.0,0.0,3.53,0.0,0.0,0.0,45.199999999999996,0.0,0.0,0.0,0.0,0.21,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ghaem Maghami, Ehsan",0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,7.4399999999999995,0.0,4.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,0.0,0.0,0.0,22.77,0.0,0.0,0.0,0.63,2.9699999999999998,0.0,2.34,0.0,0.0,0.0,1.7,1.7,0.0,0.0,0.0,0.0,1.28,5.9399999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.64,0.0,0.21,1.7,0.21,0.0,0.0,0.0,0.0,0.85,0.21,1.48,0.0,0.0,0.21,0.0,0.0,0.0,0.0,1.91,4.03,0.0,1.9,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.59,0.21,0.0,0.0,0.42,1.48,0.0,17.42,4.46,0.0,0.0,0.0,1.27,0.0,0.64,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21
"Zhou, Jianchao",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7600000000000002,0.0,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.22,0.0,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.66,0.0,4.18,0.0,0.22,0.22,0.88,0.0,0.0,0.0,0.0,0.0,0.88,11.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,7.48,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.98,17.38,0.0,2.42,3.96,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.0,6.38,0.0,1.1,11.88,0.22,0.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,1.76
"Melkumyan, Hrant",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.42,0.0,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9299999999999997,0.0,0.0,0.63,0.0,5.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.68,0.0,0.0,0.42,10.68,0.0,0.0,0.0,0.0,1.05,0.0,6.699999999999999,0.0,0.0,0.0,2.31,1.0499999999999998,0.63,0.0,0.0,0.0,0.42,8.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.26,6.7,0.0,0.0,0.21,0.0,0.0,0.21,0.0,0.63,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.68,11.299999999999999,0.21,4.82,2.31,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.84,0.21,0.0,0.0,0.0,6.8999999999999995,0.42,1.47,11.299999999999999,0.21,0.0,0.0,1.47,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,1.0499999999999998
"Lutz, Christopher",0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48,0.0,0.0,5.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.42,10.93,0.0,1.24,0.0,0.0,0.0,0.21,0.82,0.41,0.0,0.0,0.0,0.0,8.04,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.21,1.45,0.0,0.0,0.21,0.0,0.0,1.8499999999999999,0.21,2.4699999999999998,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.65,4.77,0.0,2.6999999999999997,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.239999999999998,0.0,0.0,0.62,0.0,1.25,0.0,31.54,1.65,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,0.0
"Stohl, Igor",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,0.0,0.0,1.95,0.0,5.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.03,0.0,0.0,0.44,14.73,0.0,0.0,0.0,0.0,0.0,0.0,1.53,0.0,0.43,0.0,3.03,0.0,0.65,0.0,0.0,0.0,0.87,15.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.0,1.09,5.84,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.6499999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,9.52,0.0,3.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,5.63,0.0,3.0300000000000002,7.16,0.22,0.0,0.0,0.66,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,1.08
"Kryvoruchko, Yuriy",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.21,0.0,0.0,0.0,0.8,11.01,0.0,0.2,0.0,0.0,0.0,0.6000000000000001,3.21,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,3.61,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,24.05,0.0,0.0,0.6,0.2,0.0,0.0,34.9,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
"Vidit, Santosh Gujrathi",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.21,0.0,3.83,0.0,0.0,0.6399999999999999,0.0,7.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.64,0.0,0.21,8.52,0.0,0.0,0.0,0.42,2.12,0.0,2.98,0.0,0.0,0.0,2.11,2.76,0.0,0.0,0.0,0.0,1.48,6.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.0,1.2799999999999998,5.74,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55,10.4,0.0,5.7299999999999995,1.92,0.0,0.0,0.0,0.21,0.0,0.0,0.0,3.38,0.21,0.0,0.21,1.06,3.6,0.0,8.06,9.77,0.0,0.0,0.0,1.27,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63
"Blatny, Pavel",1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,3.4200000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.85,0.0,0.0,0.0,0.0,0.85,0.43,0.0,0.0,5.97,0.0,0.0,0.0,0.0,6.37,0.0,0.0,0.0,0.0,2.55,4.48,0.63,0.0,0.0,0.0,0.21,0.64,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,0.0,2.34,0.0,0.0,0.21,11.08,0.0,0.0,0.0,0.0,0.85,0.21,4.4799999999999995,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.42,0.0,0.21,5.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19,1.92,0.0,0.42,0.63,0.0,0.0,20.46,0.21,0.0,0.0,0.0,0.0,0.0,0.21,0.0,0.0,0.0,1.07,0.0,0.21,0.0,0.43,0.0,0.0,0.0,13.21
"Chernin, Alexander",0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8099999999999999,0.4,3.04,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.04,0.0,0.0,0.2,0.0,3.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.41,20.55,0.0,0.0,0.0,0.0,0.2,0.0,4.2700000000000005,0.0,0.2,0.61,2.2399999999999998,0.0,0.4,0.0,0.0,0.0,0.61,11.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.83,0.0,0.0,6.12,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.8299999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,8.94,0.0,10.17,1.22,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,0.0,0.4,5.08,0.41,0.0,0.0,0.82,0.2,1.02,0.61,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.0,1.01
"Horvath, Jozsef M.",0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.22,2.8200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.73,0.0,0.0,3.25,0.0,7.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.43,0.0,0.22,15.78,0.0,0.0,0.0,0.22,1.75,0.0,0.88,0.0,0.0,0.44,2.61,0.0,0.22,0.0,0.0,0.0,2.81,11.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.0,0.65,2.17,0.22,0.0,0.66,0.22,0.0,0.22,0.22,1.29,0.0,0.0,0.0,0.0,0.0,0.44,0.0,1.73,3.91,0.22,4.1,2.81,0.0,0.22,0.0,0.0,0.0,0.0,0.0,4.36,0.6499999999999999,0.0,0.22,0.0,3.89,0.0,6.72,4.54,0.0,0.0,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.86,1.09
"Ni, Hua",0.22,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.22,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.0,5.86,0.0,4.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6499999999999999,0.0,0.0,0.0,6.51,0.0,0.0,0.0,1.95,7.8100000000000005,0.0,0.88,0.0,0.0,0.0,0.22,0.87,0.0,0.0,0.0,0.0,0.22,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.08,0.0,0.22,0.66,0.0,0.22,0.0,0.0,0.0,4.11,1.3,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,2.17,0.0,1.3,0.88,0.0,0.22,0.0,0.0,0.0,0.0,0.0,9.51,0.0,0.0,1.08,6.2700000000000005,0.0,0.0,32.6,3.2600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.22
"Hansen, Curt",0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.43,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,1.52,0.0,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.22,29.57,0.0,0.0,0.0,0.0,2.82,0.0,1.09,0.0,0.22,0.6499999999999999,2.6,0.0,0.22,0.0,0.0,0.0,0.65,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.0,1.08,0.0,0.65,3.26,0.0,0.0,0.22,0.0,0.0,0.22,0.22,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899999999999999,8.69,0.0,6.05,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.22,4.12,0.43,5.24,2.17,0.0,0.0,0.0,2.38,0.0,0.43,0.0,0.0,0.0,0.0,0.0,0.22,0.0,0.22,0.0,0.0,0.0,1.96
"Vaisser, Anatoly",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.21,2.81,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.4,2.4,0.0,0.0,0.0,0.0,0.6000000000000001,0.0,9.66,0.0,0.2,0.2,0.8,0.0,1.21,0.0,0.0,0.0,0.0,5.63,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.4,0.0,0.0,2.0100000000000002,0.0,0.0,23.57,2.82,0.0,3.0100000000000002,0.0,0.0,0.0,0.8,5.430000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.41,7.8500000000000005,0.0,1.0,2.01,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,4.42,0.0,0.4,6.03,0.0,0.0,0.0,1.81,0.0,1.01,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.4
"Lalic, Bogdan",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.96,0.0,5.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.0,0.0,1.53,0.0,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.22,9.82,0.0,0.0,0.0,0.0,1.73,0.0,3.05,0.0,0.22,0.0,2.16,0.22,0.43,0.0,0.0,0.0,0.0,17.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,1.97,0.0,0.22,7.83,0.0,0.22,1.08,0.0,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.39,9.36,0.0,3.7,1.3,0.0,0.0,0.0,0.22,0.0,0.0,0.0,0.66,0.0,0.0,0.22,0.44,3.93,0.0,5.89,5.88,0.22,0.0,0.0,0.66,0.0,0.0,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.65
